listing_id,year_month,year,month_num,search_zone,platform,room_type,is_entire_home,price_eur_night,lat,lng,review_count,avg_rating,is_superhost,active
1206668432717512142,2019-08,2019,8,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2019-09,2019,9,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2019-10,2019,10,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2019-11,2019,11,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2019-12,2019,12,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2020-01,2020,1,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2020-02,2020,2,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2020-03,2020,3,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2020-04,2020,4,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2020-05,2020,5,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2020-06,2020,6,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2020-07,2020,7,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2020-08,2020,8,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2020-09,2020,9,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2020-10,2020,10,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2020-11,2020,11,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2020-12,2020,12,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2021-01,2021,1,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2021-02,2021,2,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2021-03,2021,3,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2021-04,2021,4,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2021-05,2021,5,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2021-06,2021,6,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2021-07,2021,7,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2021-08,2021,8,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2021-09,2021,9,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2021-10,2021,10,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2021-11,2021,11,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
